1644515598253	PolyGesture	ExperimentStarted	Asia
1644515671909	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=89866037, downTime=89866037, deviceId=-1, source=0x101, displayId=0 }

1644515671914	PolyGesture	InputEvent	BeginBatchEdit

1644515671965	PolyGesture	InputEvent	WindowFocusChanged false

1644515672004	PolyGesture	InputEvent	BeginBatchEdit

1644515672006	PolyGesture	InputEvent	BeginBatchEdit

1644515673168	PolyGesture	InputEvent	SelectionChanged 0 0

1644515673168	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515673235	PolyGesture	InputEvent	SelectionChanged 0 0

1644515673236	PolyGesture	InputEvent	SelectionChanged 0 0

1644515673237	PolyGesture	TaskStarted	Sposta frase

1644515673237	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515673241	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 513

1644515673246	PolyGesture	InputEvent	SelectionChanged 513 513

1644515673262	PolyGesture	InputEvent	FocusChanged true 130 null

1644515673284	PolyGesture	InputEvent	WindowFocusChanged true

1644515674390	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=116.0, y[0]=213.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89868520, downTime=89868520, deviceId=6, source=0x1002, displayId=0 }
1644515674449	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=116.0, y[0]=213.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89868581, downTime=89868520, deviceId=6, source=0x1002, displayId=0 }
1644515674461	PolyGesture	InputEvent	SelectionChanged 211 211

1644515674487	PolyGesture	InputEvent	BeginBatchEdit

1644515674488	PolyGesture	InputEvent	BeginBatchEdit

1644515674488	PolyGesture	InputEvent	BeginBatchEdit

1644515674508	PolyGesture	InputEvent	BeginBatchEdit

1644515674703	PolyGesture	InputEvent	BeginBatchEdit

1644515674713	PolyGesture	InputEvent	BeginBatchEdit

1644515674733	PolyGesture	InputEvent	BeginBatchEdit

1644515675661	PolyGesture	InputEvent	SelectionChanged 210 210

1644515675687	PolyGesture	InputEvent	BeginBatchEdit

1644515675707	PolyGesture	InputEvent	BeginBatchEdit

1644515675916	PolyGesture	InputEvent	BeginBatchEdit

1644515675916	PolyGesture	InputEvent	BeginBatchEdit

1644515675952	PolyGesture	InputEvent	BeginBatchEdit

1644515676803	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=222.0, y[0]=232.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89870926, downTime=89870926, deviceId=6, source=0x1002, displayId=0 }
1644515676835	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=222.0, y[0]=232.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89870966, downTime=89870926, deviceId=6, source=0x1002, displayId=0 }
1644515676853	PolyGesture	InputEvent	SelectionChanged 271 271

1644515676854	PolyGesture	InputEvent	SelectionChanged 210 271

1644515676877	PolyGesture	InputEvent	BeginBatchEdit

1644515676880	PolyGesture	InputEvent	BeginBatchEdit

1644515676881	PolyGesture	InputEvent	BeginBatchEdit

1644515676884	PolyGesture	InputEvent	BeginBatchEdit

1644515677087	PolyGesture	InputEvent	BeginBatchEdit

1644515677088	PolyGesture	InputEvent	BeginBatchEdit

1644515677115	PolyGesture	InputEvent	BeginBatchEdit

1644515677688	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=222.0, y[0]=231.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89871810, downTime=89871810, deviceId=6, source=0x1002, displayId=0 }
1644515677727	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=222.0, y[0]=231.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89871859, downTime=89871810, deviceId=6, source=0x1002, displayId=0 }
1644515677737	PolyGesture	InputEvent	SelectionChanged 271 271

1644515677740	PolyGesture	InputEvent	SelectionChanged 210 271

1644515677755	PolyGesture	InputEvent	BeginBatchEdit

1644515677759	PolyGesture	InputEvent	BeginBatchEdit

1644515677760	PolyGesture	InputEvent	BeginBatchEdit

1644515677763	PolyGesture	InputEvent	BeginBatchEdit

1644515677964	PolyGesture	InputEvent	BeginBatchEdit

1644515678162	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=237.0, y[0]=235.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89872286, downTime=89872286, deviceId=6, source=0x1002, displayId=0 }
1644515678208	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=237.0, y[0]=235.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89872341, downTime=89872286, deviceId=6, source=0x1002, displayId=0 }
1644515678220	PolyGesture	InputEvent	SelectionChanged 271 271

1644515678222	PolyGesture	InputEvent	SelectionChanged 210 271

1644515678236	PolyGesture	InputEvent	BeginBatchEdit

1644515678239	PolyGesture	InputEvent	BeginBatchEdit

1644515678239	PolyGesture	InputEvent	BeginBatchEdit

1644515678241	PolyGesture	InputEvent	BeginBatchEdit

1644515678443	PolyGesture	InputEvent	BeginBatchEdit

1644515678569	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=231.0, y[0]=216.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89872691, downTime=89872691, deviceId=6, source=0x1002, displayId=0 }
1644515678607	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=231.0, y[0]=216.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89872739, downTime=89872691, deviceId=6, source=0x1002, displayId=0 }
1644515678619	PolyGesture	InputEvent	SelectionChanged 218 218

1644515678622	PolyGesture	InputEvent	SelectionChanged 210 218

1644515678634	PolyGesture	InputEvent	BeginBatchEdit

1644515678637	PolyGesture	InputEvent	BeginBatchEdit

1644515678637	PolyGesture	InputEvent	BeginBatchEdit

1644515678639	PolyGesture	InputEvent	BeginBatchEdit

1644515678840	PolyGesture	InputEvent	BeginBatchEdit

1644515679867	PolyGesture	InputEvent	BeginBatchEdit

1644515679872	PolyGesture	InputEvent	SelectionChanged 0 0

1644515679877	PolyGesture	InputEvent	BeginBatchEdit

1644515679879	PolyGesture	InputEvent	SelectionChanged 0 0

1644515679882	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 505 505

1644515679889	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 505

1644515679894	PolyGesture	InputEvent	SelectionChanged 210 210

1644515679928	PolyGesture	InputEvent	BeginBatchEdit

1644515679930	PolyGesture	InputEvent	BeginBatchEdit

1644515679935	PolyGesture	InputEvent	BeginBatchEdit

1644515679937	PolyGesture	InputEvent	BeginBatchEdit

1644515679937	PolyGesture	InputEvent	BeginBatchEdit

1644515679938	PolyGesture	InputEvent	BeginBatchEdit

1644515679939	PolyGesture	InputEvent	BeginBatchEdit

1644515679951	PolyGesture	InputEvent	BeginBatchEdit

1644515679953	PolyGesture	InputEvent	BeginBatchEdit

1644515679954	PolyGesture	InputEvent	BeginBatchEdit

1644515679957	PolyGesture	InputEvent	BeginBatchEdit

1644515679957	PolyGesture	InputEvent	BeginBatchEdit

1644515679958	PolyGesture	InputEvent	BeginBatchEdit

1644515679959	PolyGesture	InputEvent	BeginBatchEdit

1644515679968	PolyGesture	InputEvent	BeginBatchEdit

1644515679969	PolyGesture	InputEvent	BeginBatchEdit

1644515679978	PolyGesture	InputEvent	BeginBatchEdit

1644515679978	PolyGesture	InputEvent	BeginBatchEdit

1644515679980	PolyGesture	InputEvent	BeginBatchEdit

1644515679980	PolyGesture	InputEvent	BeginBatchEdit

1644515679981	PolyGesture	InputEvent	BeginBatchEdit

1644515680183	PolyGesture	InputEvent	BeginBatchEdit

1644515680185	PolyGesture	InputEvent	BeginBatchEdit

1644515680881	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=292.0, y[0]=218.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89875004, downTime=89875004, deviceId=6, source=0x1002, displayId=0 }
1644515680932	PolyGesture	InputEvent	TouchEvent (cursorPosition=210): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=292.0, y[0]=218.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89875063, downTime=89875004, deviceId=6, source=0x1002, displayId=0 }
1644515680946	PolyGesture	InputEvent	SelectionChanged 221 221

1644515680968	PolyGesture	InputEvent	BeginBatchEdit

1644515680990	PolyGesture	InputEvent	BeginBatchEdit

1644515681186	PolyGesture	InputEvent	BeginBatchEdit

1644515681197	PolyGesture	InputEvent	BeginBatchEdit

1644515681221	PolyGesture	InputEvent	BeginBatchEdit

1644515681658	PolyGesture	InputEvent	SelectionChanged 220 220

1644515681678	PolyGesture	InputEvent	BeginBatchEdit

1644515681688	PolyGesture	InputEvent	BeginBatchEdit

1644515681891	PolyGesture	InputEvent	BeginBatchEdit

1644515681893	PolyGesture	InputEvent	BeginBatchEdit

1644515681913	PolyGesture	InputEvent	BeginBatchEdit

1644515682592	PolyGesture	InputEvent	BeginBatchEdit

1644515682603	PolyGesture	InputEvent	SelectionChanged 0 0

1644515682605	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515682612	PolyGesture	InputEvent	SelectionChanged 228 228

1644515682612	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 220 0 8

1644515682617	PolyGesture	InputEvent	SelectionChanged 228 228

1644515682644	PolyGesture	InputEvent	BeginBatchEdit

1644515682646	PolyGesture	InputEvent	BeginBatchEdit

1644515682647	PolyGesture	InputEvent	BeginBatchEdit

1644515682664	PolyGesture	InputEvent	BeginBatchEdit

1644515682665	PolyGesture	InputEvent	BeginBatchEdit

1644515682666	PolyGesture	InputEvent	BeginBatchEdit

1644515682666	PolyGesture	InputEvent	BeginBatchEdit

1644515682667	PolyGesture	InputEvent	BeginBatchEdit

1644515682676	PolyGesture	InputEvent	BeginBatchEdit

1644515682676	PolyGesture	InputEvent	BeginBatchEdit

1644515682678	PolyGesture	InputEvent	BeginBatchEdit

1644515682680	PolyGesture	InputEvent	BeginBatchEdit

1644515682681	PolyGesture	InputEvent	BeginBatchEdit

1644515682681	PolyGesture	InputEvent	BeginBatchEdit

1644515682696	PolyGesture	InputEvent	BeginBatchEdit

1644515682697	PolyGesture	InputEvent	BeginBatchEdit

1644515682698	PolyGesture	InputEvent	BeginBatchEdit

1644515682699	PolyGesture	InputEvent	BeginBatchEdit

1644515682707	PolyGesture	InputEvent	BeginBatchEdit

1644515682707	PolyGesture	InputEvent	BeginBatchEdit

1644515682902	PolyGesture	InputEvent	BeginBatchEdit

1644515682904	PolyGesture	InputEvent	BeginBatchEdit

1644515683725	PolyGesture	InputEvent	TouchEvent (cursorPosition=228): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=111.0, y[0]=310.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89877854, downTime=89877854, deviceId=6, source=0x1002, displayId=0 }
1644515683760	PolyGesture	InputEvent	TouchEvent (cursorPosition=228): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=111.0, y[0]=310.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89877892, downTime=89877854, deviceId=6, source=0x1002, displayId=0 }
1644515683772	PolyGesture	InputEvent	SelectionChanged 275 275

1644515683796	PolyGesture	InputEvent	BeginBatchEdit

1644515683830	PolyGesture	InputEvent	BeginBatchEdit

1644515684026	PolyGesture	InputEvent	BeginBatchEdit

1644515684027	PolyGesture	InputEvent	BeginBatchEdit

1644515684052	PolyGesture	InputEvent	BeginBatchEdit

1644515684549	PolyGesture	InputEvent	SelectionChanged 274 274

1644515684581	PolyGesture	InputEvent	BeginBatchEdit

1644515684594	PolyGesture	InputEvent	BeginBatchEdit

1644515684796	PolyGesture	InputEvent	BeginBatchEdit

1644515684798	PolyGesture	InputEvent	BeginBatchEdit

1644515684820	PolyGesture	InputEvent	BeginBatchEdit

1644515685508	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=364.0, y[0]=304.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89879630, downTime=89879630, deviceId=6, source=0x1002, displayId=0 }
1644515685547	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=364.0, y[0]=304.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89879679, downTime=89879630, deviceId=6, source=0x1002, displayId=0 }
1644515685556	PolyGesture	InputEvent	SelectionChanged 289 289

1644515685557	PolyGesture	InputEvent	SelectionChanged 274 289

1644515685571	PolyGesture	InputEvent	BeginBatchEdit

1644515685573	PolyGesture	InputEvent	BeginBatchEdit

1644515685573	PolyGesture	InputEvent	BeginBatchEdit

1644515685574	PolyGesture	InputEvent	BeginBatchEdit

1644515685776	PolyGesture	InputEvent	BeginBatchEdit

1644515685777	PolyGesture	InputEvent	BeginBatchEdit

1644515685798	PolyGesture	InputEvent	BeginBatchEdit

1644515686420	PolyGesture	InputEvent	SelectionChanged 274 290

1644515686444	PolyGesture	InputEvent	BeginBatchEdit

1644515686449	PolyGesture	InputEvent	BeginBatchEdit

1644515686653	PolyGesture	InputEvent	BeginBatchEdit

1644515686846	PolyGesture	InputEvent	BeginBatchEdit

1644515686850	PolyGesture	InputEvent	SelectionChanged 0 0

1644515686852	PolyGesture	InputEvent	BeginBatchEdit

1644515686855	PolyGesture	InputEvent	SelectionChanged 0 0

1644515686857	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 497 497

1644515686862	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 497

1644515686865	PolyGesture	InputEvent	SelectionChanged 274 274

1644515686895	PolyGesture	InputEvent	BeginBatchEdit

1644515686899	PolyGesture	InputEvent	BeginBatchEdit

1644515686900	PolyGesture	InputEvent	BeginBatchEdit

1644515686918	PolyGesture	InputEvent	BeginBatchEdit

1644515686919	PolyGesture	InputEvent	BeginBatchEdit

1644515686920	PolyGesture	InputEvent	BeginBatchEdit

1644515686920	PolyGesture	InputEvent	BeginBatchEdit

1644515686921	PolyGesture	InputEvent	BeginBatchEdit

1644515686930	PolyGesture	InputEvent	BeginBatchEdit

1644515686933	PolyGesture	InputEvent	BeginBatchEdit

1644515686935	PolyGesture	InputEvent	BeginBatchEdit

1644515686936	PolyGesture	InputEvent	BeginBatchEdit

1644515686937	PolyGesture	InputEvent	BeginBatchEdit

1644515686950	PolyGesture	InputEvent	BeginBatchEdit

1644515686951	PolyGesture	InputEvent	BeginBatchEdit

1644515686952	PolyGesture	InputEvent	BeginBatchEdit

1644515686962	PolyGesture	InputEvent	BeginBatchEdit

1644515686962	PolyGesture	InputEvent	BeginBatchEdit

1644515686963	PolyGesture	InputEvent	BeginBatchEdit

1644515686964	PolyGesture	InputEvent	BeginBatchEdit

1644515687166	PolyGesture	InputEvent	BeginBatchEdit

1644515687168	PolyGesture	InputEvent	BeginBatchEdit

1644515688466	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=581.0, y[0]=305.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89882590, downTime=89882590, deviceId=6, source=0x1002, displayId=0 }
1644515688498	PolyGesture	InputEvent	TouchEvent (cursorPosition=274): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=581.0, y[0]=305.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89882630, downTime=89882590, deviceId=6, source=0x1002, displayId=0 }
1644515688502	PolyGesture	InputEvent	SelectionChanged 299 299

1644515688514	PolyGesture	InputEvent	BeginBatchEdit

1644515688533	PolyGesture	InputEvent	BeginBatchEdit

1644515688736	PolyGesture	InputEvent	BeginBatchEdit

1644515688738	PolyGesture	InputEvent	BeginBatchEdit

1644515688761	PolyGesture	InputEvent	BeginBatchEdit

1644515689261	PolyGesture	InputEvent	SelectionChanged 300 300

1644515689282	PolyGesture	InputEvent	BeginBatchEdit

1644515689294	PolyGesture	InputEvent	BeginBatchEdit

1644515689496	PolyGesture	InputEvent	BeginBatchEdit

1644515689498	PolyGesture	InputEvent	BeginBatchEdit

1644515689572	PolyGesture	InputEvent	BeginBatchEdit

1644515689584	PolyGesture	InputEvent	SelectionChanged 0 0

1644515689586	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515689594	PolyGesture	InputEvent	SelectionChanged 316 316

1644515689595	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 300 0 16

1644515689600	PolyGesture	InputEvent	SelectionChanged 316 316

1644515689616	PolyGesture	InputEvent	BeginBatchEdit

1644515689618	PolyGesture	InputEvent	BeginBatchEdit

1644515689618	PolyGesture	InputEvent	BeginBatchEdit

1644515689636	PolyGesture	InputEvent	BeginBatchEdit

1644515689636	PolyGesture	InputEvent	BeginBatchEdit

1644515689637	PolyGesture	InputEvent	BeginBatchEdit

1644515689637	PolyGesture	InputEvent	BeginBatchEdit

1644515689638	PolyGesture	InputEvent	BeginBatchEdit

1644515689647	PolyGesture	InputEvent	BeginBatchEdit

1644515689647	PolyGesture	InputEvent	BeginBatchEdit

1644515689653	PolyGesture	InputEvent	BeginBatchEdit

1644515689655	PolyGesture	InputEvent	BeginBatchEdit

1644515689659	PolyGesture	InputEvent	BeginBatchEdit

1644515689659	PolyGesture	InputEvent	BeginBatchEdit

1644515689660	PolyGesture	InputEvent	BeginBatchEdit

1644515689669	PolyGesture	InputEvent	BeginBatchEdit

1644515689672	PolyGesture	InputEvent	BeginBatchEdit

1644515689673	PolyGesture	InputEvent	BeginBatchEdit

1644515689674	PolyGesture	InputEvent	BeginBatchEdit

1644515689674	PolyGesture	InputEvent	BeginBatchEdit

1644515689877	PolyGesture	InputEvent	BeginBatchEdit

1644515689879	PolyGesture	InputEvent	BeginBatchEdit

1644515690512	PolyGesture	InputEvent	TouchEvent (cursorPosition=316): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=266.0, y[0]=403.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89884636, downTime=89884636, deviceId=6, source=0x1002, displayId=0 }
1644515690560	PolyGesture	InputEvent	TouchEvent (cursorPosition=316): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=266.0, y[0]=403.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89884691, downTime=89884636, deviceId=6, source=0x1002, displayId=0 }
1644515690571	PolyGesture	InputEvent	SelectionChanged 380 380

1644515690594	PolyGesture	InputEvent	BeginBatchEdit

1644515690628	PolyGesture	InputEvent	BeginBatchEdit

1644515690821	PolyGesture	InputEvent	BeginBatchEdit

1644515690831	PolyGesture	InputEvent	BeginBatchEdit

1644515690853	PolyGesture	InputEvent	BeginBatchEdit

1644515691486	PolyGesture	InputEvent	SelectionChanged 381 381

1644515691506	PolyGesture	InputEvent	BeginBatchEdit

1644515691523	PolyGesture	InputEvent	BeginBatchEdit

1644515691725	PolyGesture	InputEvent	BeginBatchEdit

1644515691727	PolyGesture	InputEvent	BeginBatchEdit

1644515692811	PolyGesture	InputEvent	TouchEvent (cursorPosition=381): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=424.0, y[0]=397.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89886934, downTime=89886934, deviceId=6, source=0x1002, displayId=0 }
1644515692836	PolyGesture	InputEvent	TouchEvent (cursorPosition=381): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=424.0, y[0]=397.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89886968, downTime=89886934, deviceId=6, source=0x1002, displayId=0 }
1644515692856	PolyGesture	InputEvent	SelectionChanged 390 390

1644515692858	PolyGesture	InputEvent	SelectionChanged 381 390

1644515692869	PolyGesture	InputEvent	BeginBatchEdit

1644515692872	PolyGesture	InputEvent	BeginBatchEdit

1644515692873	PolyGesture	InputEvent	BeginBatchEdit

1644515692875	PolyGesture	InputEvent	BeginBatchEdit

1644515693077	PolyGesture	InputEvent	BeginBatchEdit

1644515693082	PolyGesture	InputEvent	BeginBatchEdit

1644515693105	PolyGesture	InputEvent	BeginBatchEdit

1644515693514	PolyGesture	InputEvent	SelectionChanged 381 391

1644515693528	PolyGesture	InputEvent	BeginBatchEdit

1644515693531	PolyGesture	InputEvent	BeginBatchEdit

1644515693732	PolyGesture	InputEvent	BeginBatchEdit

1644515694151	PolyGesture	InputEvent	BeginBatchEdit

1644515694156	PolyGesture	InputEvent	SelectionChanged 0 0

1644515694159	PolyGesture	InputEvent	BeginBatchEdit

1644515694162	PolyGesture	InputEvent	SelectionChanged 0 0

1644515694164	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He heard one of them whisper to the other, That is Dorian Gray.
He remembered how pleased he used to be when he was pointed out, or stared at, or talked about.
He of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 503 503

