1644515118499	PolyGesture	ExperimentStarted	Asia
1644515231665	PolyGesture	InputEvent	TouchEvent (cursorPosition=454): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=612.0, y[0]=592.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89425796, downTime=89425735, deviceId=6, source=0x1002, displayId=0 }
1644515231676	PolyGesture	InputEvent	SelectionChanged 433 433

1644515231695	PolyGesture	InputEvent	BeginBatchEdit

1644515231716	PolyGesture	InputEvent	BeginBatchEdit

1644515231920	PolyGesture	InputEvent	BeginBatchEdit

1644515231921	PolyGesture	InputEvent	BeginBatchEdit

1644515231943	PolyGesture	InputEvent	BeginBatchEdit

1644515232456	PolyGesture	InputEvent	SelectionChanged 432 432

1644515232475	PolyGesture	InputEvent	BeginBatchEdit

1644515232489	PolyGesture	InputEvent	BeginBatchEdit

1644515232690	PolyGesture	InputEvent	BeginBatchEdit

1644515232693	PolyGesture	InputEvent	BeginBatchEdit

1644515232716	PolyGesture	InputEvent	BeginBatchEdit

1644515234507	PolyGesture	InputEvent	BeginBatchEdit

1644515234527	PolyGesture	InputEvent	SelectionChanged 0 0

1644515234531	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  village where he had  been so often lately was that no one knew who he was.' 0 509 509

1644515234537	PolyGesture	InputEvent	SelectionChanged 433 433

1644515234538	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the  village where he had  been so often lately was that no one knew who he was.' 429 3 4

1644515234543	PolyGesture	InputEvent	SelectionChanged 433 433

1644515234556	PolyGesture	InputEvent	BeginBatchEdit

1644515234558	PolyGesture	InputEvent	BeginBatchEdit

1644515234561	PolyGesture	InputEvent	BeginBatchEdit

1644515234565	PolyGesture	InputEvent	BeginBatchEdit

1644515234566	PolyGesture	InputEvent	BeginBatchEdit

1644515234569	PolyGesture	InputEvent	BeginBatchEdit

1644515234770	PolyGesture	InputEvent	BeginBatchEdit

1644515235323	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=588.0, y[0]=585.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89429446, downTime=89429446, deviceId=6, source=0x1002, displayId=0 }
1644515235382	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=588.0, y[0]=585.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89429513, downTime=89429446, deviceId=6, source=0x1002, displayId=0 }
1644515235394	PolyGesture	InputEvent	SelectionChanged 432 432

1644515235429	PolyGesture	InputEvent	BeginBatchEdit

1644515235456	PolyGesture	InputEvent	BeginBatchEdit

1644515235661	PolyGesture	InputEvent	BeginBatchEdit

1644515235663	PolyGesture	InputEvent	BeginBatchEdit

1644515235689	PolyGesture	InputEvent	BeginBatchEdit

1644515236146	PolyGesture	InputEvent	TouchEvent (cursorPosition=432): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=610.0, y[0]=601.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89430269, downTime=89430269, deviceId=6, source=0x1002, displayId=0 }
1644515236196	PolyGesture	InputEvent	TouchEvent (cursorPosition=432): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=610.0, y[0]=601.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89430328, downTime=89430269, deviceId=6, source=0x1002, displayId=0 }
1644515236217	PolyGesture	InputEvent	SelectionChanged 434 434

1644515236238	PolyGesture	InputEvent	BeginBatchEdit

1644515236269	PolyGesture	InputEvent	BeginBatchEdit

1644515236464	PolyGesture	InputEvent	BeginBatchEdit

1644515236465	PolyGesture	InputEvent	BeginBatchEdit

1644515236492	PolyGesture	InputEvent	BeginBatchEdit

1644515236877	PolyGesture	InputEvent	TouchEvent (cursorPosition=434): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=589.0, y[0]=578.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89431000, downTime=89431000, deviceId=6, source=0x1002, displayId=0 }
1644515236915	PolyGesture	InputEvent	TouchEvent (cursorPosition=434): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=589.0, y[0]=578.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x100000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89431047, downTime=89431000, deviceId=6, source=0x1002, displayId=0 }
1644515236936	PolyGesture	InputEvent	SelectionChanged 432 432

1644515236960	PolyGesture	InputEvent	BeginBatchEdit

1644515236980	PolyGesture	InputEvent	BeginBatchEdit

1644515237177	PolyGesture	InputEvent	BeginBatchEdit

1644515237187	PolyGesture	InputEvent	BeginBatchEdit

1644515237216	PolyGesture	InputEvent	BeginBatchEdit

1644515237612	PolyGesture	InputEvent	SelectionChanged 433 433

1644515237635	PolyGesture	InputEvent	BeginBatchEdit

1644515237646	PolyGesture	InputEvent	BeginBatchEdit

1644515237847	PolyGesture	InputEvent	BeginBatchEdit

1644515237849	PolyGesture	InputEvent	BeginBatchEdit

1644515237872	PolyGesture	InputEvent	BeginBatchEdit

1644515239303	PolyGesture	InputEvent	BeginBatchEdit

1644515239314	PolyGesture	InputEvent	SelectionChanged 0 0

1644515239316	PolyGesture	TaskCompleted	Correggi testo in 17"596 seconds (at 89433448, effective time: 16"531)

***************************************


1644515239325	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had  been so often lately was that no one knew who he was.' 0 515 515

1644515239330	PolyGesture	InputEvent	SelectionChanged 439 439

1644515239331	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had  been so often lately was that no one knew who he was.' 433 0 6

1644515239336	PolyGesture	InputEvent	SelectionChanged 439 439

1644515239374	PolyGesture	InputEvent	BeginBatchEdit

1644515239376	PolyGesture	InputEvent	BeginBatchEdit

1644515239381	PolyGesture	InputEvent	BeginBatchEdit

1644515239402	PolyGesture	InputEvent	BeginBatchEdit

1644515239403	PolyGesture	InputEvent	BeginBatchEdit

1644515239403	PolyGesture	InputEvent	BeginBatchEdit

1644515239404	PolyGesture	InputEvent	BeginBatchEdit

1644515239404	PolyGesture	InputEvent	BeginBatchEdit

1644515239415	PolyGesture	InputEvent	BeginBatchEdit

1644515239415	PolyGesture	InputEvent	BeginBatchEdit

1644515239416	PolyGesture	InputEvent	BeginBatchEdit

1644515239418	PolyGesture	InputEvent	BeginBatchEdit

1644515239422	PolyGesture	InputEvent	BeginBatchEdit

1644515239423	PolyGesture	InputEvent	BeginBatchEdit

1644515239424	PolyGesture	InputEvent	BeginBatchEdit

1644515239424	PolyGesture	InputEvent	BeginBatchEdit

1644515239435	PolyGesture	InputEvent	BeginBatchEdit

1644515239436	PolyGesture	InputEvent	BeginBatchEdit

1644515239446	PolyGesture	InputEvent	BeginBatchEdit

1644515239447	PolyGesture	InputEvent	BeginBatchEdit

1644515239638	PolyGesture	InputEvent	BeginBatchEdit

1644515239641	PolyGesture	InputEvent	BeginBatchEdit

1644515240206	PolyGesture	InputEvent	BeginBatchEdit

1644515240219	PolyGesture	InputEvent	BeginBatchEdit

1644515240701	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=89434829, downTime=89434829, deviceId=-1, source=0x101, displayId=0 }

1644515240704	PolyGesture	InputEvent	BeginBatchEdit

1644515240750	PolyGesture	InputEvent	WindowFocusChanged false

1644515240793	PolyGesture	InputEvent	BeginBatchEdit

1644515240793	PolyGesture	InputEvent	BeginBatchEdit

1644515241568	PolyGesture	InputEvent	SelectionChanged 0 0

1644515241569	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515241574	PolyGesture	InputEvent	SelectionChanged 0 0

1644515241575	PolyGesture	InputEvent	SelectionChanged 0 0

1644515241575	PolyGesture	TaskStarted	Duplica parola (Copia - incolla)

1644515241576	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Police
(2)Boy
(3)In' 0 144 144

1644515241577	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Police
(2)Boy
(3)In' 0 0 144

1644515241578	PolyGesture	InputEvent	SelectionChanged 144 144

1644515241594	PolyGesture	InputEvent	FocusChanged true 130 null

1644515241616	PolyGesture	InputEvent	WindowFocusChanged true

1644515241627	PolyGesture	InputEvent	BeginBatchEdit

1644515241627	PolyGesture	InputEvent	BeginBatchEdit

1644515241628	PolyGesture	InputEvent	BeginBatchEdit

1644515241639	PolyGesture	InputEvent	BeginBatchEdit

1644515241704	PolyGesture	InputEvent	BeginBatchEdit

1644515242480	PolyGesture	InputEvent	TouchEvent (cursorPosition=144): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=173.0, y[0]=263.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89436609, downTime=89436609, deviceId=6, source=0x1002, displayId=0 }
1644515242522	PolyGesture	InputEvent	TouchEvent (cursorPosition=144): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=173.0, y[0]=263.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89436654, downTime=89436609, deviceId=6, source=0x1002, displayId=0 }
1644515242537	PolyGesture	InputEvent	SelectionChanged 99 99

1644515242540	PolyGesture	InputEvent	BeginBatchEdit

1644515242557	PolyGesture	InputEvent	BeginBatchEdit

1644515242560	PolyGesture	InputEvent	BeginBatchEdit

1644515242575	PolyGesture	InputEvent	BeginBatchEdit

1644515242576	PolyGesture	InputEvent	BeginBatchEdit

1644515242578	PolyGesture	InputEvent	BeginBatchEdit

1644515242593	PolyGesture	InputEvent	BeginBatchEdit

1644515242620	PolyGesture	InputEvent	BeginBatchEdit

1644515242620	PolyGesture	InputEvent	BeginBatchEdit

1644515242621	PolyGesture	InputEvent	BeginBatchEdit

1644515242630	PolyGesture	InputEvent	TouchEvent (cursorPosition=99): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=174.0, y[0]=262.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89436759, downTime=89436759, deviceId=6, source=0x1002, displayId=0 }
1644515242633	PolyGesture	InputEvent	SelectionChanged 98 101

1644515242653	PolyGesture	InputEvent	BeginBatchEdit

1644515242654	PolyGesture	InputEvent	BeginBatchEdit

1644515242656	PolyGesture	InputEvent	BeginBatchEdit

1644515242676	PolyGesture	InputEvent	TouchEvent (cursorPosition=98): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=174.0, y[0]=262.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89436808, downTime=89436759, deviceId=6, source=0x1002, displayId=0 }
1644515242910	PolyGesture	InputEvent	BeginBatchEdit

1644515242911	PolyGesture	InputEvent	BeginBatchEdit

1644515242928	PolyGesture	InputEvent	BeginBatchEdit

1644515244056	PolyGesture	InputEvent	SelectionChanged 101 101

1644515244073	PolyGesture	InputEvent	BeginBatchEdit

1644515244076	PolyGesture	InputEvent	BeginBatchEdit

1644515244277	PolyGesture	InputEvent	BeginBatchEdit

1644515244280	PolyGesture	InputEvent	BeginBatchEdit

1644515244292	PolyGesture	InputEvent	BeginBatchEdit

1644515244442	PolyGesture	InputEvent	TouchEvent (cursorPosition=101): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=285.0, y[0]=362.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89438565, downTime=89438565, deviceId=6, source=0x1002, displayId=0 }
1644515244480	PolyGesture	InputEvent	TouchEvent (cursorPosition=101): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=285.0, y[0]=362.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89438612, downTime=89438565, deviceId=6, source=0x1002, displayId=0 }
1644515244491	PolyGesture	InputEvent	SelectionChanged 131 131

1644515244507	PolyGesture	InputEvent	BeginBatchEdit

1644515244530	PolyGesture	InputEvent	BeginBatchEdit

1644515244739	PolyGesture	InputEvent	BeginBatchEdit

1644515244741	PolyGesture	InputEvent	BeginBatchEdit

1644515244761	PolyGesture	InputEvent	BeginBatchEdit

1644515246198	PolyGesture	InputEvent	BeginBatchEdit

1644515246202	PolyGesture	InputEvent	SelectionChanged 0 0

1644515246206	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boy
(3)In' 0 147 147

1644515246209	PolyGesture	InputEvent	SelectionChanged 134 134

1644515246210	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boy
(3)In' 131 0 3

1644515246212	PolyGesture	InputEvent	SelectionChanged 134 134

1644515246224	PolyGesture	InputEvent	BeginBatchEdit

1644515246230	PolyGesture	InputEvent	BeginBatchEdit

1644515246231	PolyGesture	InputEvent	BeginBatchEdit

1644515246231	PolyGesture	InputEvent	BeginBatchEdit

1644515246232	PolyGesture	InputEvent	BeginBatchEdit

1644515246232	PolyGesture	InputEvent	BeginBatchEdit

1644515246250	PolyGesture	InputEvent	BeginBatchEdit

1644515246251	PolyGesture	InputEvent	BeginBatchEdit

1644515246253	PolyGesture	InputEvent	BeginBatchEdit

1644515246254	PolyGesture	InputEvent	BeginBatchEdit

1644515246255	PolyGesture	InputEvent	BeginBatchEdit

1644515246257	PolyGesture	InputEvent	BeginBatchEdit

1644515246259	PolyGesture	InputEvent	BeginBatchEdit

1644515246259	PolyGesture	InputEvent	BeginBatchEdit

1644515246260	PolyGesture	InputEvent	BeginBatchEdit

1644515246260	PolyGesture	InputEvent	BeginBatchEdit

1644515246273	PolyGesture	InputEvent	BeginBatchEdit

1644515246274	PolyGesture	InputEvent	BeginBatchEdit

1644515246283	PolyGesture	InputEvent	BeginBatchEdit

1644515246283	PolyGesture	InputEvent	BeginBatchEdit

1644515246474	PolyGesture	InputEvent	BeginBatchEdit

1644515246476	PolyGesture	InputEvent	BeginBatchEdit

1644515246658	PolyGesture	InputEvent	TouchEvent (cursorPosition=134): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=352.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89440778, downTime=89440778, deviceId=6, source=0x1002, displayId=0 }
1644515246716	PolyGesture	InputEvent	TouchEvent (cursorPosition=134): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=352.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89440848, downTime=89440778, deviceId=6, source=0x1002, displayId=0 }
1644515246727	PolyGesture	InputEvent	SelectionChanged 110 110

1644515246748	PolyGesture	InputEvent	BeginBatchEdit

1644515246774	PolyGesture	InputEvent	BeginBatchEdit

1644515246867	PolyGesture	InputEvent	TouchEvent (cursorPosition=110): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=361.0, y[0]=262.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89440980, downTime=89440980, deviceId=6, source=0x1002, displayId=0 }
1644515246885	PolyGesture	InputEvent	SelectionChanged 106 112

1644515246898	PolyGesture	InputEvent	TouchEvent (cursorPosition=106): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=361.0, y[0]=262.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89441021, downTime=89440980, deviceId=6, source=0x1002, displayId=0 }
1644515246904	PolyGesture	InputEvent	BeginBatchEdit

1644515246906	PolyGesture	InputEvent	BeginBatchEdit

1644515247122	PolyGesture	InputEvent	BeginBatchEdit

1644515247123	PolyGesture	InputEvent	BeginBatchEdit

1644515247136	PolyGesture	InputEvent	BeginBatchEdit

1644515247934	PolyGesture	InputEvent	SelectionChanged 112 112

1644515247946	PolyGesture	InputEvent	BeginBatchEdit

1644515247948	PolyGesture	InputEvent	BeginBatchEdit

1644515248149	PolyGesture	InputEvent	BeginBatchEdit

1644515248153	PolyGesture	InputEvent	BeginBatchEdit

1644515248170	PolyGesture	InputEvent	BeginBatchEdit

1644515248367	PolyGesture	InputEvent	TouchEvent (cursorPosition=112): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=249.0, y[0]=439.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89442489, downTime=89442489, deviceId=6, source=0x1002, displayId=0 }
1644515248398	PolyGesture	InputEvent	TouchEvent (cursorPosition=112): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=249.0, y[0]=439.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89442530, downTime=89442489, deviceId=6, source=0x1002, displayId=0 }
1644515248410	PolyGesture	InputEvent	SelectionChanged 141 141

1644515248430	PolyGesture	InputEvent	BeginBatchEdit

1644515248453	PolyGesture	InputEvent	BeginBatchEdit

1644515248660	PolyGesture	InputEvent	BeginBatchEdit

1644515248661	PolyGesture	InputEvent	BeginBatchEdit

1644515248681	PolyGesture	InputEvent	BeginBatchEdit

1644515250457	PolyGesture	InputEvent	BeginBatchEdit

1644515250465	PolyGesture	InputEvent	SelectionChanged 0 0

1644515250467	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 0 153 153

1644515250469	PolyGesture	InputEvent	SelectionChanged 147 147

1644515250469	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 141 0 6

1644515250471	PolyGesture	InputEvent	SelectionChanged 147 147

1644515250482	PolyGesture	InputEvent	BeginBatchEdit

1644515250484	PolyGesture	InputEvent	BeginBatchEdit

1644515250484	PolyGesture	InputEvent	BeginBatchEdit

1644515250493	PolyGesture	InputEvent	BeginBatchEdit

1644515250494	PolyGesture	InputEvent	BeginBatchEdit

1644515250494	PolyGesture	InputEvent	BeginBatchEdit

1644515250495	PolyGesture	InputEvent	BeginBatchEdit

1644515250504	PolyGesture	InputEvent	BeginBatchEdit

1644515250506	PolyGesture	InputEvent	BeginBatchEdit

1644515250507	PolyGesture	InputEvent	BeginBatchEdit

1644515250508	PolyGesture	InputEvent	BeginBatchEdit

1644515250509	PolyGesture	InputEvent	BeginBatchEdit

1644515250511	PolyGesture	InputEvent	BeginBatchEdit

1644515250513	PolyGesture	InputEvent	BeginBatchEdit

1644515250514	PolyGesture	InputEvent	BeginBatchEdit

1644515250525	PolyGesture	InputEvent	BeginBatchEdit

1644515250527	PolyGesture	InputEvent	BeginBatchEdit

1644515250528	PolyGesture	InputEvent	BeginBatchEdit

1644515250536	PolyGesture	InputEvent	BeginBatchEdit

1644515250537	PolyGesture	InputEvent	BeginBatchEdit

1644515250732	PolyGesture	InputEvent	BeginBatchEdit

1644515250734	PolyGesture	InputEvent	BeginBatchEdit

1644515250895	PolyGesture	InputEvent	TouchEvent (cursorPosition=147): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=515.0, y[0]=278.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445018, downTime=89445018, deviceId=6, source=0x1002, displayId=0 }
1644515250941	PolyGesture	InputEvent	TouchEvent (cursorPosition=147): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=515.0, y[0]=278.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445072, downTime=89445018, deviceId=6, source=0x1002, displayId=0 }
1644515250951	PolyGesture	InputEvent	SelectionChanged 121 121

1644515250974	PolyGesture	InputEvent	BeginBatchEdit

1644515251003	PolyGesture	InputEvent	BeginBatchEdit

1644515251066	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=516.0, y[0]=278.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445191, downTime=89445191, deviceId=6, source=0x1002, displayId=0 }
1644515251121	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=516.0, y[0]=278.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445246, downTime=89445191, deviceId=6, source=0x1002, displayId=0 }
1644515251193	PolyGesture	InputEvent	BeginBatchEdit

1644515251196	PolyGesture	InputEvent	BeginBatchEdit

1644515251219	PolyGesture	InputEvent	BeginBatchEdit

1644515251773	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=540.0, y[0]=269.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445896, downTime=89445896, deviceId=6, source=0x1002, displayId=0 }
1644515251825	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=540.0, y[0]=269.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89445957, downTime=89445896, deviceId=6, source=0x1002, displayId=0 }
1644515251846	PolyGesture	InputEvent	SelectionChanged 119 119

1644515251878	PolyGesture	InputEvent	BeginBatchEdit

1644515251911	PolyGesture	InputEvent	BeginBatchEdit

1644515251934	PolyGesture	InputEvent	TouchEvent (cursorPosition=119): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=521.0, y[0]=251.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89446055, downTime=89446055, deviceId=6, source=0x1002, displayId=0 }
1644515251951	PolyGesture	InputEvent	SelectionChanged 117 120

1644515251964	PolyGesture	InputEvent	BeginBatchEdit

1644515251966	PolyGesture	InputEvent	BeginBatchEdit

1644515251980	PolyGesture	InputEvent	TouchEvent (cursorPosition=117): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=521.0, y[0]=251.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89446111, downTime=89446055, deviceId=6, source=0x1002, displayId=0 }
1644515252191	PolyGesture	InputEvent	BeginBatchEdit

1644515252979	PolyGesture	InputEvent	SelectionChanged 120 120

1644515252991	PolyGesture	InputEvent	BeginBatchEdit

1644515252994	PolyGesture	InputEvent	BeginBatchEdit

1644515253197	PolyGesture	InputEvent	BeginBatchEdit

1644515253198	PolyGesture	InputEvent	BeginBatchEdit

1644515253214	PolyGesture	InputEvent	BeginBatchEdit

1644515253495	PolyGesture	InputEvent	TouchEvent (cursorPosition=120): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=207.0, y[0]=503.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89447617, downTime=89447617, deviceId=6, source=0x1002, displayId=0 }
1644515253527	PolyGesture	InputEvent	TouchEvent (cursorPosition=120): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=207.0, y[0]=503.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89447658, downTime=89447617, deviceId=6, source=0x1002, displayId=0 }
1644515253537	PolyGesture	InputEvent	SelectionChanged 153 153

1644515253554	PolyGesture	InputEvent	BeginBatchEdit

